"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","LVA","Latvia","2014","2014","PC","Percentage","0","Units",,,19.103,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","LVA","Latvia","2015","2015","PC","Percentage","0","Units",,,19.61,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","LVA","Latvia","2016","2016","PC","Percentage","0","Units",,,18.906,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","LVA","Latvia","2017","2017","PC","Percentage","0","Units",,,18.152,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","LVA","Latvia","2018","2018","PC","Percentage","0","Units",,,17.503,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2014","2014","USD","US Dollar","0","Units",,,245.755,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2015","2015","USD","US Dollar","0","Units",,,275.529,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2016","2016","USD","US Dollar","0","Units",,,305.097,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2017","2017","USD","US Dollar","0","Units",,,304.924,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2018","2018","USD","US Dollar","0","Units",,,324.933,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PARCUR","Share of current expenditure on health","PRT","Portugal","2014","2014","PC","Percentage","0","Units",,,23.829,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PARCUR","Share of current expenditure on health","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,24.821,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PARCUR","Share of current expenditure on health","PRT","Portugal","2016","2016","PC","Percentage","0","Units",,,23.968,"B","Break"
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PARCUR","Share of current expenditure on health","PRT","Portugal","2017","2017","PC","Percentage","0","Units",,,23.061,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PARCUR","Share of current expenditure on health","PRT","Portugal","2018","2018","PC","Percentage","0","Units",,,22.753,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2014","2014","USD","US Dollar","0","Units",,,584.021,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2015","2015","USD","US Dollar","0","Units",,,630.47,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2016","2016","USD","US Dollar","0","Units",,,676.482,"B","Break"
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2017","2017","USD","US Dollar","0","Units",,,673.941,,
"HFTOT","All financing schemes","HCRI1","Total pharmaceutical expenditure (including inpatient and other ways of provision)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2018","2018","USD","US Dollar","0","Units",,,704.722,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","KOR","Korea","2014","2014","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","KOR","Korea","2016","2016","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","KOR","Korea","2017","2017","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","KOR","Korea","2018","2018","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2014","2014","USD","US Dollar","0","Units",,,2231.69,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2015","2015","USD","US Dollar","0","Units",,,2490.499,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2016","2016","USD","US Dollar","0","Units",,,2660.792,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2017","2017","USD","US Dollar","0","Units",,,2809.25,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2018","2018","USD","US Dollar","0","Units",,,3085.18,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2014","2014","PC","Percentage","0","Units",,,9.821,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,10.119,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2016","2016","PC","Percentage","0","Units",,,10.476,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2017","2017","PC","Percentage","0","Units",,,10.161,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2018","2018","PC","Percentage","0","Units",,,10.361,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2014","2014","USD","US Dollar","0","Units",,,386.684,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2015","2015","USD","US Dollar","0","Units",,,404.08,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2016","2016","USD","US Dollar","0","Units",,,429.88,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2017","2017","USD","US Dollar","0","Units",,,430.694,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2018","2018","USD","US Dollar","0","Units",,,448.78,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","POL","Poland","2014","2014","PC","Percentage","0","Units",,,10.338,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","POL","Poland","2015","2015","PC","Percentage","0","Units",,,9.924,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","POL","Poland","2016","2016","PC","Percentage","0","Units",,,9.707,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","POL","Poland","2017","2017","PC","Percentage","0","Units",,,9.403,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","POL","Poland","2018","2018","PC","Percentage","0","Units",,,9.375,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2014","2014","USD","US Dollar","0","Units",,,174.403,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2015","2015","USD","US Dollar","0","Units",,,180.56,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2016","2016","USD","US Dollar","0","Units",,,190.155,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2017","2017","USD","US Dollar","0","Units",,,194.607,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2018","2018","USD","US Dollar","0","Units",,,198.157,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","OAVG","OECD - Average","2014","2014","USD","US Dollar","0","Units",,,3412.932324,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","OAVG","OECD - Average","2015","2015","USD","US Dollar","0","Units",,,3514.68427,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","OAVG","OECD - Average","2016","2016","USD","US Dollar","0","Units",,,3682.954054,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","OAVG","OECD - Average","2017","2017","USD","US Dollar","0","Units",,,3829.118,,
